[[Category:Dosa]]","{{Multiple issues|
{{unreliable sources|date=July 2017}}
{{original research|date=August 2017}}
}}

{{Use dmy dates|date=February 2017}}
{{Use Indian English|date=February 2017}}
{{Infobox prepared food
| name             = 
| image            = Neer-dosa.jpg
| image_size       = 270px
| country          = [[India]]
| region           = [[Tulunadu]]
| type             = [[Dosa]]
| main_ingredient  = [[Rice]]
}}
'''Neer dosa''' literally meaning '''water dosa''' in [[Tulu language]], is a [[crêpe]] prepared from [[rice]] [[Batter (cooking)|batter]]. Neer dosa is a delicacy from [[Tulu Nadu]] region and part of [[Mangalorean cuisine|Udupi - Mangalorean cuisine]].<ref>{{Cite book|url=https://books.google.com/books?id=ylCqCgAAQBAJ&lpg=PA3&dq=neer%20dosa&pg=PA7#v=onepage&q=neer%20dosa&f=false|title=So Tasty Healthy Low Calorie Vegetarian Cooking Book-2: Take care calorie by calorie DOSAS AND SOUTH INDIAN MOUTH WATERING VARIETIES|last=S|first=Latha Maheswari|date=2015-10-03|publisher=AB Publishing House|isbn=9781517632694|language=en}}</ref><ref name=\":0\">{{Cite news|url=http://vegrecipesofkarnataka.com/6-neer-dosa.php|title=Neer dose Recipe {{!}} How to make neer dosa {{!}} Bari akki dose recipe {{!}} Neer dosa recipe|access-date=2016-12-03}}</ref><ref name=\":2\" />

==Overview==
''Neer'' is the word for water in [[Tulu language|Tulu]] language.<ref>{{Cite news|url=http://www.archanaskitchen.com/magalorean-neer-dosa-recipe-savory-rice-coconut-crepe|title=Magalorean Neer Dosa Recipe (Savory Rice & Coconut Crepe)|last=Doshi|first=Archana|newspaper=Archana's Kitchen|access-date=2016-12-03}}</ref><ref>{{Cite news|url=https://www.whiskaffair.com/neer-dosa|title=Mangalorean Neer Dosa Recipe|last=Affair|first=Whisk|newspaper=whisk affair|access-date=2018-10-03}}</ref><ref>{{Cite web|url=http://www.sailusfood.com/2014/07/15/neer-dosa-recipe/|title=🍲Neer Dosa Recipe - How to make Neer Dosa with chicken curry|date=2014-07-15|website=Indian food recipes - Food and cooking blog|access-date=2016-12-03}}</ref>

Unlike other [[dosa]]s neer dosa is known for its simple preparation method and lack of [[fermentation]]. Usually neer dosa is served with [[coconut chutney]], [[Sambar (dish)|sambar]], saagu and non vegetarian curries like chicken, mutton, fish and egg curry.

== Ingredients ==
Even though many variations exist for Neer Dosa batter, the two basic ingredients common to all of them are just soaked rice (or [[rice flour]]) and little [[salt]].<ref name=\":1\">{{Cite web|url=http://www.sailusfood.com/2014/07/15/neer-dosa-recipe/|title=🍲Neer Dosa Recipe - How to make Neer Dosa with chicken curry|date=2014-07-15|website=Indian food recipes - Food and cooking blog|access-date=2016-12-03}}</ref>{{better source|date=August 2017}}

== Preparation ==
There is no requirement for fermentation of the [[rice]] in order to prepare Neer dosa. The rice needs to be soaked for at least 2 hours. After a quick wash and a drain the rice needs to be ground by adding water in order to get very fine batter. Additional amount of water can be added based on the thickness of the batter and then salt is added for taste. Finally the batter is used to prepare the dosa.<ref name=\":2\">{{Cite book|url=https://books.google.com/books?id=3m6DBAAAQBAJ&lpg=PT38&dq=neer%20dosa%20preparation&pg=PT39#v=onepage&q=neer%20dosa%20preparation&f=false|title=South Indian Cooking|last=Dalal|first=Tarla|publisher=Sanjay & Co|isbn=9788189491796|language=en}}</ref>

==See also==
* [[List of Indian breads]]

==References==
{{reflist}}

==External links==
* {{commons category inline|Neer dosa}}

{{Indian bread}}
{{Pancakes}}

[[Category:Indian breads]]
[[Category:Karnataka cuisine]]
[[Category:Culture of Karnataka]]
[[Category:Mangalorean cuisine]]
[[Category:Tulu Nadu]]
[[Category:Dosa]]",Neer dosa,//en.wikipedia.org/wiki/Neer_dosa
"",safe,Urgal,"{{refimprove|date=February 2013}}
{{Infobox album
| name       = True Self
| type       = album
| artist     = [[SOiL]]
| cover      = TrueSelf.jpg
| alt        =
| released   = May 2, 2006
| recorded   = October–November 2005
| venue      =
| studio     =
| genre      = [[Alternative metal]], [[hard rock]]
| length     = 43:29
| label      = [[DRT Entertainment]]
| producer   = [[Ulrich Wild]]
| prev_title = [[Redefine (Soil album)|Redefine]]
| prev_year  = 2004
| next_title = [[Picture Perfect (Soil album)|Picture Perfect]]
| next_year  = 2009
}}
{{Album ratings
|rev1 = [[Allmusic]]
|rev1score = {{Rating|3.5|5}} [{{Allmusic|class=album|id=r832392|pure_url=yes}} link]
}}
'''''True Self''''' is the fourth studio album by the American [[heavy metal music|metal]] band [[SOiL]], first released in the U.S. on May 2, 2006. It is the band's first album with new vocalist [[A.J. Cavalier]], formerly of World In Pain and Diesel Machine; and their last album to feature rhythm guitarist [[Shaun Glass]]. ''True Self'' was leaked onto [[Peer-to-peer file sharing|P2P]] and [[BitTorrent (protocol)|BitTorrent]] sites on March 4, almost two months before its official release. The album sold 4,000 copies in the US during its first week of release.

A [[music video]] was filmed for \"Give It Up\" and released shortly before the album.

In promotion of the album, Soil did a European/USA tour with [[Staind]], USA tours with [[Sevendust]], [[10 Years (band)|10 Years]] and [[Godsmack]], as well as numerous UK and European festival and headline tours. Soil ended the cycle with their summer 2007 ''True Rock'' tour.<ref>Chris Harris and Jon Wiederhorn [http://www.mtv.com/news/articles/1554818/20070315/meshuggah.jhtml Metal File: Dark Tranquillity, Meshuggah, Clutch & More News That Rules] MTV.com (March 16, 2007). Retrieved on June 4, 2009.</ref>

==Track listing==
All tracks were recorded at Bombshelter Studios in [[Los Angeles]], [[California]], except ''Give It Up'', ''Hear Me'', ''Until It's Over'' and ''Jaded'', which were recorded at Glenwood Studios, [[Burbank, California|Burbank]], [[California]], [[United States|USA]]

{{Track listing
| extra_column  = Guest Vocals
| title1 = Fight for Life
| extra1 = 
| length1 = 4:10
| title2 = Give It Up
| extra2 = [[Wayne Static]] of [[Static-X]]
| length2 = 3:00
| title3 = Pick Me Up
| extra3 = 
| length3 = 3:12
| title4 = The Last Chance
| extra4 = 
| length4 = 4:17
| title5 = True Self
| extra5 = 
| length5 = 3:18
| title6 = Hear Me
| extra6 = 
| length6 = 3:57
| title7 = Forever Dead
| extra7 = [[Burton C. Bell]]
| length7 = 3:12
| title8 = Let Go
| extra8 = 
| length8 = 3:49
| title9 = Until It's Over
| extra9 = 
| length9 = 2:58
| title10 = Jaded
| extra10 = 
| length10 = 2:37
| title11 = Threw It Away
| extra11 = 
| length11 = 3:27
| title12 = One Last Song
| extra12 = 
| length12 = 5:28
|total_length = 43:25
}}

==Personnel==
===Soil===
* [[AJ Cavalier]] – lead vocals
* [[Adam Zadel]] – lead guitar, backing vocals
* [[Shaun Glass]] – rhythm guitar
* Tim King – bass guitar
* [[Tom Schofield]] – drums
===Other===
* [[Wayne Static]] – guest vocals on \"Give It Up\"
* [[Burton C. Bell]] – guest vocals on \"Forever Dead\"

* Stephen Jensen – art director, designer, photographer
* Shaun Nowotnik – assistant to Stephen Jensen
* Brian Vecchione – band photography
* [[Ulrich Wild]] – producer, engineer, mixer
* [[Ted Jensen]] – mastering

==References==
{{reflist}}

==External links==
* [http://www.mtv.com/videos/soil/84722/give-it-up.jhtml \"Give It Up\" music video]

{{Soil (American band)}}

[[Category:2006 albums]]
[[Category:Soil (American band) albums]]
[[Category:DRT Entertainment albums]]
[[Category:Albums produced by Ulrich Wild]]","{{refimprove|date=February 2013}}
{{Infobox album
| name       = True Self
| type       = album
| artist     = [[SOiL]]
| cover      = TrueSelf.jpg
| alt        =
| released   = May 2, 2006
| recorded   = October–November 2005
| venue      =
| studio     =
| genre      = [[Alternative metal]], [[hard rock]]
| length     = 43:29
| label      = [[DRT Entertainment]]
| producer   = [[Ulrich Wild]]
| prev_title = [[Redefine (Soil album)|Redefine]]
| prev_year  = 2004
| next_title = [[Picture Perfect (Soil album)|Picture Perfect]]
| next_year  = 2009
}}
{{Album ratings
|rev1 = [[Allmusic]]
|rev1score = {{Rating|3.5|5}} [{{Allmusic|class=album|id=r832392|pure_url=yes}} link]
}}
'''''True Self''''' is the fourth studio album by the [[Chicago]] metal band [[SOiL]]. It was released in the US on May 2, 2006, via [[DRT Entertainment]]. This is the band's first album with new vocalist [[AJ Cavalier]], formerly of World In Pain and Diesel Machine; and their last album to feature rhythm guitarist [[Shaun Glass]]. ''True Self'' was leaked onto [[Peer-to-peer file sharing|P2P]] and [[BitTorrent (protocol)|BitTorrent]] sites on March 4, almost two months before its official release. The album sold 4,000 copies in the US during its first week of release.

A [[music video]] was filmed for \"Give It Up\" and released shortly before the album.

In promotion of the album, Soil did a European/USA tour with Staind, USA tours with Sevendust, 10 Years and Godsmack, as well as numerous UK and European festival and headline tours. Soil ended the cycle with the summer 2007 True Rock Tour.<ref>Chris Harris and Jon Wiederhorn [http://www.mtv.com/news/articles/1554818/20070315/meshuggah.jhtml Metal File: Dark Tranquillity, Meshuggah, Clutch & More News That Rules] MTV.com (March 16, 2007). Retrieved on June 4, 2009.</ref>

==Track listing==
All tracks were recorded at Bombshelter Studios in [[Los Angeles]], [[California]], except ''Give It Up'', ''Hear Me'', ''Until It's Over'' and ''Jaded'', which were recorded at Glenwood Studios, [[Burbank, California|Burbank]], [[California]], [[United States|USA]]

{{Track listing
| extra_column  = Guest Vocals
| title1 = Fight for Life
| extra1 = 
| length1 = 4:10
| title2 = Give It Up
| extra2 = [[Wayne Static]]
| length2 = 3:00
| title3 = Pick Me Up
| extra3 = 
| length3 = 3:12
| title4 = The Last Chance
| extra4 = 
| length4 = 4:17
| title5 = True Self
| extra5 = 
| length5 = 3:18
| title6 = Hear Me
| extra6 = 
| length6 = 3:57
| title7 = Forever Dead
| extra7 = [[Burton C. Bell]]
| length7 = 3:12
| title8 = Let Go
| extra8 = 
| length8 = 3:49
| title9 = Until It's Over
| extra9 = 
| length9 = 2:58
| title10 = Jaded
| extra10 = 
| length10 = 2:37
| title11 = Threw It Away
| extra11 = 
| length11 = 3:27
| title12 = One Last Song
| extra12 = 
| length12 = 5:28
|total_length = 43:25
}}

==Personnel==
===Soil===
* [[AJ Cavalier]] – lead vocals
* [[Adam Zadel]] – lead guitar, backing vocals
* [[Shaun Glass]] – rhythm guitar
* Tim King – bass guitar
* [[Tom Schofield]] – drums
===Other===
* [[Wayne Static]] – guest vocals on \"Give It Up\"
* [[Burton C. Bell]] – guest vocals on \"Forever Dead\"

* Stephen Jensen – art director, designer, photographer
* Shaun Nowotnik – assistant to Stephen Jensen
* Brian Vecchione – band photography
* [[Ulrich Wild]] – producer, engineer, mixer
* [[Ted Jensen]] – mastering

==References==
{{reflist}}

==External links==
* [http://www.mtv.com/videos/soil/84722/give-it-up.jhtml \"Give It Up\" music video]

{{Soil (American band)}}

[[Category:2006 albums]]
[[Category:Soil (American band) albums]]
[[Category:DRT Entertainment albums]]
[[Category:Albums produced by Ulrich Wild]]",True Self,//en.wikipedia.org/wiki/True_Self
"clean up,MOS:HEADCAPS",safe,Titodutta,"{{short description|1940 film by John Farrow}}
{{Infobox film
| name           = A Bill of Divorcement
| image          = A Bill of Divorcement 1940 poster.jpg
| alt            = 
| caption        = 
| director       = [[John Farrow]]
| producer       = [[Robert Sisk]]
| screenplay     =[[Dalton Trumbo]]
| based on = play by [[Clemence Dane]]
| starring       = [[Maureen O'Hara]]<br>[[Adolphe Menjou]]<br>[[Fay Bainter]]
| music          = [[Roy Webb]]
| cinematography = [[Nicholas Musuraca]]
| editing        = [[Harry Marker]]
| studio         = [[RKO Pictures|RKO Radio Pictures]]
| distributor    = 
| released       = {{Film date|1940|05|31}}
| runtime        = 74 mins
| country        = United States
| language       = English
| budget         = 
}}
'''''A Bill of Divorcement''''' is a 1940 film directed by [[John Farrow]]. It was also known as '''''Never to Love''''' and was based on a play that was [[A Bill of Divorcement (1932 film)|filmed in 1932]] with [[John Barrymore]] and [[Katharine Hepburn]].

==Plot==
Hilary Fairchild (Adolphe Menjou) returns home after a long spell in a lunatic asylum. He has regained his sanity, but finds that his strong-willed daughter Sydney (Maureen O’Hara ) has grown up and is planning to marry and  his wife (Fay Bainter) has divorced him.

==Cast==
*[[Maureen O'Hara]] as Sydney Fairchild
*[[Adolphe Menjou]] as Hilary Fairchild
*[[Fay Bainter]] as Margaret Fairchild
*[[Herbert Marshall]] as Gray Meredith
*[[Dame May Whitty]] as Hester Fairchild
*[[Patric Knowles]] as John Storm
*[[C. Aubrey Smith]] as Dr. Alliot
*[[Ernest Cossart]] as Rev. Dr. Pumphrey
*[[Kathryn Collier]] as Basset
*[[Lauri Beatty]] as Susan

==Production==
The film was announced in November 1939 with the lead roles allocated to [[Adolphe Menjou]] and [[Maureen O'Hara]]. O'Hara had just moved to Hollywood with [[Charles Laughton]] and appeared in ''The Hunchback of Notre Dama''.Producer Robert Sisk and director John Farrow had made a number of films together including the popular ''[[Five Came Back]]'' (1939).<ref>By DOUGLAS W CHURCHILL Special to THE NEW,YORK TIMES. (1939, Nov 01). SCREEN NEWS HERE AND IN HOLLYWOOD. New York Times (1923-Current File) Retrieved from https://search.proquest.com/docview/102790700</ref> It was considered an \"A\" picture - Farrow and Sisk's first such movie at RKO.<ref>Louella O. parsons. (1939, Nov 01). The Washington Post (1923-1954) Retrieved from https://search.proquest.com/docview/151106620</ref>

Filming started 2 December 1939.<ref>Schallert, E. (1939, Nov 18). DRAMA. Los Angeles Times (1923-Current File) Retrieved from https://search.proquest.com/docview/165040168</ref><ref>By DOUGLAS W CHURCHILL Special to THE NEW,YORK TIMES. (1939, Nov 23). SCREEN NEWS HERE AND IN HOLLYWOOD. New York Times (1923-Current File) Retrieved from https://search.proquest.com/docview/102920596</ref>

==Reception==
===Box office===
The film recorded a loss of $104,000.<ref name=\"rko\">Richard Jewell & Vernon Harbin, ''The RKO Story.'' New Rochelle, New York: Arlington House, 1982. p148</ref>

==References==
{{reflist}}

==External links==
*[https://www.imdb.com/title/tt0032252/ ''Bill of Divorcement''] at [[IMDb]]
*[http://www.tcm.com/tcmdb/title/345377/A-Bill-of-Divorcement/ ''Bill of Divorcement''] at [[TCMDB]]

{{John Farrow}}

{{DEFAULTSORT:Bill of Divorcement}}
[[Category:1940 films]]
[[Category:1940s drama films]]
[[Category:American films]]
[[Category:American drama films]]
[[Category:American black-and-white films]]
[[Category:English-language films]]
[[Category:Films scored by Roy Webb]]
[[Category:American films based on plays]]
[[Category:Films directed by John Farrow]]
[[Category:Films set in England]]
[[Category:RKO Pictures films]]


{{1940s-drama-film-stub}}","{{short description|1940 film by John Farrow}}
{{Infobox film
| name           = A Bill of Divorcement
| image          = A Bill of Divorcement 1940 poster.jpg
| alt            = 
| caption        = 
| director       = [[John Farrow]]
| producer       = [[Robert Sisk]]
| screenplay     =[[Dalton Trumbo]]
| based on = play by [[Clemence Dane]]
| starring       = [[Maureen O'Hara]]<br>[[Adolphe Menjou]]<br>[[Fay Bainter]]
| music          = [[Roy Webb]]
| cinematography = [[Nicholas Musuraca]]
| editing        = [[Harry Marker]]
| studio         = [[RKO Pictures|RKO Radio Pictures]]
| distributor    = 
| released       = {{Film date|1940|05|31}}
| runtime        = 74 mins
| country        = United States
| language       = English
| budget         = 
}}
'''''A Bill of Divorcement''''' is a 1940 film directed by [[John Farrow]]. It was also known as '''''Never to Love''''' and was based on a play that was [[A Bill of Divorcement (1932 film)|filmed in 1932]] with [[John Barrymore]] and [[Katharine Hepburn]].

==Plot==
Hilary Fairchild (Adolphe Menjou) returns home after a long spell in a lunatic asylum. He has regained his sanity, but finds that his strong-willed daughter Sydney (Maureen O’Hara ) has grown up and is planning to marry and  his wife (Fay Bainter) has divorced him.

==Cast==
*[[Maureen O'Hara]] as Sydney Fairchild
*[[Adolphe Menjou]] as Hilary Fairchild
*[[Fay Bainter]] as Margaret Fairchild
*[[Herbert Marshall]] as Gray Meredith
*[[Dame May Whitty]] as Hester Fairchild
*[[Patric Knowles]] as John Storm
*[[C. Aubrey Smith]] as Dr. Alliot
*[[Ernest Cossart]] as Rev. Dr. Pumphrey
*[[Kathryn Collier]] as Basset
*[[Lauri Beatty]] as Susan

==Production==
The film was announced in November 1939 with the lead roles allocated to [[Adolphe Menjou]] and [[Maureen O'Hara]]. O'Hara had just moved to Hollywood with [[Charles Laughton]] and appeared in ''The Hunchback of Notre Dama''.Producer Robert Sisk and director John Farrow had made a number of films together including the popular ''[[Five Came Back]]'' (1939).<ref>By DOUGLAS W CHURCHILL Special to THE NEW,YORK TIMES. (1939, Nov 01). SCREEN NEWS HERE AND IN HOLLYWOOD. New York Times (1923-Current File) Retrieved from https://search.proquest.com/docview/102790700</ref> It was considered an \"A\" picture - Farrow and Sisk's first such movie at RKO.<ref>Louella O. parsons. (1939, Nov 01). The Washington Post (1923-1954) Retrieved from https://search.proquest.com/docview/151106620</ref>

Filming started 2 December 1939.<ref>Schallert, E. (1939, Nov 18). DRAMA. Los Angeles Times (1923-Current File) Retrieved from https://search.proquest.com/docview/165040168</ref><ref>By DOUGLAS W CHURCHILL Special to THE NEW,YORK TIMES. (1939, Nov 23). SCREEN NEWS HERE AND IN HOLLYWOOD. New York Times (1923-Current File) Retrieved from https://search.proquest.com/docview/102920596</ref>
==Reception==
===Box Office===
The film recorded a loss of $104,000.<ref name=\"rko\">Richard Jewell & Vernon Harbin, ''The RKO Story.'' New Rochelle, New York: Arlington House, 1982. p148</ref>

==References==
{{reflist}}

==External links==
*[https://www.imdb.com/title/tt0032252/ ''Bill of Divorcement''] at [[IMDb]]
*[http://www.tcm.com/tcmdb/title/345377/A-Bill-of-Divorcement/ ''Bill of Divorcement''] at [[TCMDB]]

{{John Farrow}}

{{DEFAULTSORT:Bill of Divorcement}}
[[Category:1940 films]]
[[Category:1940s drama films]]
[[Category:American films]]
[[Category:American drama films]]
[[Category:American black-and-white films]]
[[Category:English-language films]]
